ID	GTEX_1117F	GTEX_111FC	GTEX_1128S	GTEX_117XS	GTEX_1192X	GTEX_11DXY	GTEX_11EI6	GTEX_11EMC	GTEX_11GS4	GTEX_11GSO	GTEX_11GSP	GTEX_11NUK	GTEX_11NV4	GTEX_11PRG	GTEX_11TTK	GTEX_11WQK	GTEX_11ZUS	GTEX_12126	GTEX_12WSA	GTEX_12WSD	GTEX_12WSF	GTEX_12WSH	GTEX_12ZZW	GTEX_12ZZX	GTEX_12ZZY	GTEX_12ZZZ	GTEX_1313W	GTEX_131XW	GTEX_131YS	GTEX_132Q8	GTEX_13FHO	GTEX_13FHP	GTEX_13FLW	GTEX_13FXS	GTEX_13IVO	GTEX_13JUV	GTEX_13JVG	GTEX_13NYB	GTEX_13NYC	GTEX_13NYS	GTEX_13O3O	GTEX_13O3Q	GTEX_13OVH	GTEX_13OVJ	GTEX_13OW6	GTEX_13OW7	GTEX_13OW8	GTEX_13PL6	GTEX_13PVQ	GTEX_13QIC	GTEX_13S7M	GTEX_13SLX	GTEX_13VXU	GTEX_13X6J	GTEX_13X6K	GTEX_145MF	GTEX_145MG	GTEX_145MH	GTEX_147GR	GTEX_14A5I	GTEX_14ASI	GTEX_14BIL	GTEX_14BIM	GTEX_14BIN	GTEX_14BMV	GTEX_14C39	GTEX_14C5O	GTEX_14DAQ	GTEX_14JG1	GTEX_14JIY	GTEX_14LZ3	GTEX_14PJM	GTEX_15EO6	GTEX_15ER7	GTEX_15G19	GTEX_15RJE	GTEX_15SHU	GTEX_15UF6	GTEX_16GPK	GTEX_16XZZ	GTEX_16YQH	GTEX_16Z82	GTEX_17EVP	GTEX_17EVQ	GTEX_17F97	GTEX_17HHY	GTEX_17HII	GTEX_17JCI	GTEX_17MF6	GTEX_183WM	GTEX_1A3MX	GTEX_1A8G6	GTEX_1A8G7	GTEX_1AX9I	GTEX_1B8L1	GTEX_1B8SF	GTEX_1B8SG	GTEX_1CB4H	GTEX_NPJ7	GTEX_NPJ8	GTEX_OXRN	GTEX_PVOW	GTEX_PWO3	GTEX_Q2AG	GTEX_QDT8	GTEX_QMR6	GTEX_QVJO	GTEX_QVUS	GTEX_RNOR	GTEX_RU72	GTEX_T2IS	GTEX_T5JC	GTEX_T6MN	GTEX_TSE9	GTEX_UTHO	GTEX_WHSE	GTEX_WL46	GTEX_WVLH	GTEX_WWYW	GTEX_WZTO	GTEX_X4XX	GTEX_X585	GTEX_Y111	GTEX_Y8DK	GTEX_YFC4	GTEX_YJ89	GTEX_Z93S	GTEX_ZAJG	GTEX_ZDXO	GTEX_ZE7O	GTEX_ZF28	GTEX_ZUA1	GTEX_ZVT3	GTEX_ZYFD	GTEX_ZYY3	GTEX_ZZPT
InferredCov8	0.0663902759552002	0.00685073947533965	0.0322845615446568	-0.0346143506467342	0.0353674851357937	-0.0546181499958038	-0.00974029395729303	0.00916898716241121	-0.00525996834039688	0.0284138675779104	-0.0729436948895454	-0.00474598165601492	0.0683388561010361	0.00692014675587416	-0.0717278346419334	-0.244718074798584	0.00437718071043491	-0.0198391880840063	0.116301819682121	-0.019879961386323	-0.0201275479048491	-0.08759805560112	0.0590485781431198	0.0292304456233978	0.0348709262907505	-0.0742587223649025	-0.0108255092054605	0.00503884349018335	-0.0264288187026978	0.079768531024456	-0.0191869996488094	0.00451060105115175	-0.048677783459425	0.0621100589632988	-0.0880033299326897	0.0683905407786369	-0.0683739259839058	-0.063008114695549	-0.0320227444171906	-0.0120663661509752	-0.120206043124199	0.0315313152968884	-0.0373631715774536	-0.124038152396679	0.00537168839946389	-0.083481103181839	-0.0212771613150835	-0.0883860662579536	-0.203359395265579	-0.0217673368752003	0.00995116215199232	-0.133483797311783	-0.0253406576812267	-0.032425545156002	0.0583930797874928	0.0370776206254959	-0.122599050402641	0.000742910720873624	0.0286990497261286	0.0708833038806915	-0.0219540894031525	0.0676383525133133	0.0781511813402176	-0.0234874673187733	-0.0239916276186705	0.116152487695217	0.00690648285672069	0.00405669771134853	0.0083322124555707	0.0311150979250669	-0.0385776571929455	-0.0121495518833399	0.0220943838357925	-0.0162074752151966	-0.00450381403788924	0.0326622501015663	0.0655695870518684	0.0476371869444847	-0.00938714388757944	0.102638311684132	0.0564299523830414	-0.0391119755804539	0.0793221890926361	-0.0587379634380341	0.0552123300731182	0.000427505699917674	0.0156129393726587	0.000504814379382879	0.0369426049292088	0.0132554685696959	0.0406943708658218	0.0535903349518776	-0.0667324960231781	0.0752497017383575	0.0713760703802109	0.0738206654787064	-0.115209594368935	0.0043923263438046	0.133919179439545	0.157458335161209	0.0292637012898922	-0.00239993073046207	0.0431680828332901	0.101230472326279	0.058391347527504	0.0624556541442871	0.170424684882164	0.0543210729956627	0.0389254540205002	-0.0345081128180027	0.00121992197819054	-0.0287259761244059	0.00426736101508141	-0.042094711214304	-0.0326343439519405	-0.128336891531944	-0.0337561666965485	-0.039926465600729	-0.0298605151474476	-0.0160095393657684	0.0532400086522102	-0.122852876782417	0.043821208178997	-0.091094508767128	-0.0205932315438986	0.0244245119392872	0.0537368319928646	-0.0937858894467354	0.00693401368334889	-0.091544046998024	0.0569596774876118	0.041976060718298	-0.0301104802638292	-0.0336633361876011	0.0412896052002907	0.1070716381073
InferredCov9	0.00965970754623413	0.0100288931280375	-0.0412493459880352	0.103607535362244	0.013665022328496	0.0339690782129765	-0.00521582690998912	0.00121373776346445	-0.0394561439752579	-0.0254292618483305	-0.0502607971429825	-0.0432477630674839	0.0767653584480286	0.0373568870127201	-0.0278617404401302	-0.0718417391180992	0.0476863011717796	0.0135461762547493	0.0642841309309006	-0.00547962542623281	-0.0237139035016298	-0.0211924165487289	-0.0660837218165398	-0.0439730994403362	-0.00933501962572336	0.0847664102911949	-0.00791254825890064	-0.128050938248634	0.0850334390997887	0.057306632399559	-0.0439448766410351	-0.0291373562067747	0.0264312103390694	-0.0098206577822566	-0.073404535651207	-0.0352173075079918	0.0607199408113956	0.0697090700268745	-0.0590758994221687	-0.0634146928787231	-0.0181671194732189	0.0157806742936373	-0.0263754241168499	-0.0350014232099056	-0.0386400781571865	-0.0558681264519691	-0.0792417377233505	0.0588824786245823	0.00587104074656963	0.0729703456163406	0.0434248223900795	0.0236137472093105	0.0534960478544235	0.0298777054995298	0.0215064827352762	-0.039179615676403	0.0525330901145935	0.0275508146733046	-0.0146271586418152	-0.0870730727910995	0.00217289011925459	-0.10905896127224	-0.0169504135847092	0.149724900722504	-0.0270923674106598	-0.0396447591483593	-0.113300651311874	0.0391730703413486	-0.0504212602972984	0.159383744001389	0.0167398266494274	0.00123527296818793	0.0568556003272533	-0.00122038833796978	0.00740387151017785	0.135099664330482	0.0424261093139648	0.0131895896047354	-0.0637252852320671	-0.13880743086338	-0.0981144979596138	-0.0012218386400491	0.0299494694918394	0.0647777616977692	0.0389987342059612	-0.069667212665081	-0.134368985891342	-0.0144255701452494	-0.0344813987612724	0.0272905714809895	-0.0976730957627296	-0.0258634611964226	0.0258365217596292	-0.00584916863590479	-0.00935836602002382	-0.0688093975186348	0.0100864255800843	0.035670917481184	0.0375791490077972	-0.00409621279686689	-0.176008850336075	0.044480886310339	-0.00528730778023601	0.0426812171936035	-0.0104384766891599	-0.0473275892436504	0.0316097587347031	0.0556274354457855	0.0114920316264033	-0.0625546500086784	0.0524015948176384	-0.0465670675039291	0.0286754854023457	-0.0701615810394287	0.0385315828025341	-0.194927498698235	0.0480523221194744	0.0084808673709631	-0.0912661850452423	0.0912859216332436	0.0226166676729918	0.133941024541855	0.028042895719409	0.0719697773456573	-0.0500481128692627	0.00695362500846386	0.0417915917932987	0.0869214609265327	-0.0261125713586807	0.0251985490322113	-0.048219121992588	-0.0161108113825321	0.0434319041669369	-0.101775899529457	0.311177432537079	0.0732761919498444
InferredCov10	0.061931174248457	-0.0151935545727611	-0.0629404932260513	-0.0604894757270813	-0.0861254781484604	-0.0331935547292233	0.0030498446431011	0.0255804602056742	-0.0198943596333265	-0.0172975081950426	-0.00222627632319927	0.00895357318222523	-0.0212323870509863	-0.0292924959212542	-0.0504151247441769	0.0572802424430847	0.0213423930108547	0.0194120109081268	-0.224387794733047	-0.0465470850467682	0.0118572814390063	0.0568576082587242	-0.0703312829136848	0.0224906448274851	-0.00906447321176529	-0.0356033146381378	-0.0414870753884315	-0.00857580453157425	0.00809869356453419	-0.0337531976401806	0.056283850222826	0.00967584457248449	0.0262624621391296	-0.0573516152799129	-0.137543126940727	0.064935140311718	0.0743583738803864	0.00568452849984169	0.0631612315773964	-0.00474181212484837	-0.0917160883545876	0.0311070550233126	-0.0298395380377769	0.17727342247963	-0.0178614966571331	-0.0726794824004173	0.0215218141674995	-0.00083725166041404	0.0297019872814417	-0.00467157270759344	-0.0891000926494598	0.0124882617965341	0.0124837523326278	0.00556177366524935	0.10131898522377	-0.0350381284952164	-0.0368296876549721	-0.00628801947459579	0.0630515739321709	0.0616830475628376	-0.0424884296953678	0.0859019905328751	0.0175221897661686	0.0130142504349351	-0.0538011379539967	0.116177134215832	-0.078848697245121	-0.00117796566337347	-0.0115296766161919	0.0418294705450535	0.0399987511336803	0.00633047055453062	-0.0280558913946152	0.0406445264816284	0.0826265141367912	-0.00259691011160612	0.0582828745245934	0.00487053627148271	-0.103351570665836	0.0228315480053425	-0.0273154135793447	0.037106316536665	0.00864299573004246	-0.10307551920414	0.00760616967454553	-0.0307727959007025	0.0142033975571394	0.0375044047832489	-0.0718240290880203	-0.0611476749181747	-0.134646266698837	-0.0169699992984533	-0.0899195149540901	-0.049651525914669	-0.0753883644938469	0.0164178591221571	0.132718071341515	0.0407130047678947	0.147244766354561	0.0994158834218979	0.137894749641418	0.0192043334245682	-0.00306573091074824	0.233044624328613	0.0662680640816689	-0.0685530677437782	0.0121779665350914	-0.0116012720391154	0.0613498985767365	-0.0434727147221565	0.0445041172206402	-0.0272972211241722	0.00939498655498028	0.00341548305004835	-0.0628475025296211	0.0373036563396454	-0.0753535777330399	0.00238409312441945	-0.0141732087358832	0.0306260511279106	-0.140592604875565	-0.00572234019637108	-0.0573095791041851	-0.0877116471529007	0.0128745744004846	0.0421055108308792	-0.03020871989429	0.0750449970364571	-0.0278130006045103	0.103240393102169	-0.00980199780315161	0.0400458201766014	-0.018330205231905	0.0902448743581772	0.134607464075089	-0.20454441010952
InferredCov11	-0.017443411052227	0.0740320309996605	0.00102710211649537	0.0436200499534607	0.0984779000282288	0.0228682085871696	0.0703225284814835	0.0414008758962154	0.0315700545907021	0.0515663325786591	-0.00935095548629761	0.100670516490936	0.129713043570518	0.0138058867305517	0.0180420465767384	-0.171937793493271	0.012059717439115	-0.097793310880661	-0.0706612169742584	0.0634732991456985	0.0169197879731655	0.000654096191283315	-0.0179868116974831	-0.0461568534374237	0.095073975622654	-0.00387725746259093	0.0365306511521339	0.0148656358942389	0.0934151858091354	0.0732440054416656	0.0915890336036682	0.0948730707168579	-0.02977205067873	0.0689613744616508	-0.057787474244833	0.0606757998466492	-0.0523749701678753	0.05303118750453	0.164454564452171	0.096962958574295	-0.024686086922884	0.005921202711761	0.0529113709926605	0.010670680552721	0.0244996342808008	-0.0383585020899773	0.0231042858213186	-0.000578225473873317	-0.0677394345402718	-0.0102772274985909	-0.00770875392481685	-0.069191537797451	-0.107370369136333	0.0265643987804651	0.16813600063324	-0.0564432255923748	0.00834930874407291	0.00909626111388206	0.0507039651274681	0.0294979680329561	-0.00327776721678674	0.0824049934744835	0.0539269857108593	0.019396772608161	0.0251253265887499	-0.0269211623817682	0.176487147808075	0.0380743630230427	0.00509701715782285	0.00759251462295651	0.0562106855213642	0.0587546266615391	-0.027427401393652	-0.030477674677968	0.048102430999279	-0.0709640458226204	-0.0228689573705196	-0.10973546653986	0.00133923522662371	-0.0784626230597496	0.0168130900710821	0.0662707462906837	0.0950254127383232	-0.0488649643957615	-0.00861999671906233	-0.00855798460543156	-0.0880580395460129	-0.0276290904730558	-0.183411225676537	0.0236578043550253	0.0239651687443256	-0.0656822770833969	-0.0502048805356026	-0.0541248582303524	0.00220884336158633	-0.0438971929252148	0.0229858886450529	0.0637326017022133	-0.133458063006401	-0.0335372537374496	-0.111956723034382	-0.0618429780006409	-0.092966265976429	-0.0731497779488564	-0.0162552520632744	0.0094433231279254	-0.0633702576160431	0.0116012813523412	-0.032872561365366	0.0369834266602993	-0.0601431801915169	-0.00513340439647436	-0.0500707849860191	-0.0995842218399048	0.0620151348412037	-0.117280356585979	-0.0704593360424042	-0.12440013885498	-0.0612300001084805	-0.0920960009098053	0.0109967226162553	0.0640025064349174	0.021213149651885	0.0531650520861149	0.0446338765323162	-0.00961847510188818	-0.0934269800782204	0.0360802076756954	0.012182199396193	0.113577634096146	0.0413082055747509	-0.0448031164705753	0.00059286440955475	-0.00128520606085658	-0.0521800890564919	-0.150383532047272
InferredCov12	-0.161168366670609	0.00789933372288942	-0.0112821226939559	0.0776533707976341	0.111039683222771	0.131416812539101	-0.00196508341468871	-0.0690970197319984	0.134533122181892	0.0371954552829266	0.091171883046627	0.0678935050964355	-0.161898985505104	-0.0145534779876471	-0.0555191673338413	-0.217254355549812	-0.0471907891333103	0.00718639651313424	0.00529687339439988	-0.0117787141352892	0.0119983507320285	-0.00884944014251232	0.045932624489069	0.0411552935838699	0.135322168469429	-0.0521016195416451	0.0791086256504059	0.00802898127585649	0.039908517152071	-0.0660631358623505	-1.46334059536457e-06	0.0909580662846565	0.0771756395697594	-0.0279180631041527	0.0331589207053185	-0.105420462787151	0.0821478888392448	0.0177154205739498	0.0290683601051569	-0.0326682403683662	-0.0888130664825439	-0.0272681452333927	-0.0291294008493423	0.0857818797230721	-0.014334425330162	-0.0362357683479786	0.0859941467642784	-0.0345676392316818	0.00421201856806874	-0.0150608057156205	-0.11874171346426	0.0314115099608898	-0.0622345767915249	-0.0999622121453285	-0.0588328577578068	-0.0414469167590141	0.00336706102825701	0.0153038613498211	-0.154417842626572	0.0377910360693932	-0.0401896201074123	0.0727933272719383	-0.0554585196077824	0.0729999914765358	0.0590041875839233	-0.000212657483643852	-0.0499886721372604	0.194798395037651	0.0627806335687637	-0.0142292892560363	0.0325289331376553	0.0817314311861992	0.0151101965457201	-0.0119812535122037	0.0983740761876106	-0.054911382496357	0.0550678260624409	-0.0217163804918528	-0.00283867423422635	-0.0495031327009201	-0.113541342318058	0.0310687534511089	-0.12413302809	-0.00267677591182292	-0.0532531067728996	0.00466080848127604	-0.00131534587126225	0.048283614218235	0.073998250067234	-0.00625009322538972	-0.0644582137465477	0.0449376292526722	0.0538332313299179	0.00195609731599689	0.06986153870821	0.0148751782253385	0.0158816762268543	0.0175450779497623	0.119466252624989	0.107157401740551	0.0179178081452847	0.0102929333224893	0.0426720716059208	-0.139903113245964	-0.0346707887947559	-0.0709278434514999	0.0400804951786995	-0.0127276591956615	-0.0427751839160919	0.0861479789018631	-0.0487535670399666	-0.0915803462266922	-0.0372505784034729	-0.0568904876708984	-0.0185477938503027	0.0442555770277977	0.0567278377711773	0.071489080786705	-0.026576554402709	0.105471111834049	-0.0416451394557953	-0.128599584102631	-0.0596183352172375	0.0429750420153141	0.0166173074394464	-0.0351584739983082	-0.0482762418687344	-0.0591133162379265	-0.0330576561391354	0.00601113215088844	0.00107096310239285	-0.0370439775288105	-0.0274289026856422	-0.0491032563149929	0.038124855607748	0.0265685021877289
InferredCov13	0.107588514685631	0.0227847639471292	-0.00759908324107528	-0.0674926340579987	-0.0776642262935638	-0.0188348088413477	-0.0723762959241867	0.0985079258680344	-0.0328618064522743	-0.0565069951117039	-0.0278225690126419	-0.0908060520887375	-0.0466717034578323	0.00495637813583016	0.103859640657902	-0.0584808364510536	-0.00130730436649173	0.0172456782311201	-0.11126172542572	0.00877711735665798	0.0867911130189896	-0.0623083114624023	0.00390369188971817	0.00500235892832279	-0.0583324655890465	0.0264797657728195	0.0269815493375063	-0.00273700524121523	-0.12527060508728	-0.0252585224807262	0.118040174245834	0.0188315473496914	0.00396998319774866	-0.030198909342289	0.0237712170928717	-0.000488188001327217	0.107960410416126	-0.0385483428835869	-0.0103065222501755	0.0243126824498177	-0.0718991979956627	0.0331039167940617	-0.0305335633456707	-0.043507169932127	-0.0199499353766441	0.0993848368525505	0.052340280264616	0.0192670188844204	-0.165416941046715	-0.0415379032492638	0.00941638275980949	0.0180199276655912	0.0777364522218704	-0.00478372164070606	0.0630959272384644	0.0476290285587311	-0.0732435137033463	-0.0244740378111601	0.0550520867109299	-0.02322649769485	0.10229616612196	0.0863562524318695	0.0458316020667553	0.0561045259237289	-0.0305287819355726	-0.0244527831673622	-0.0299031957983971	0.0501914955675602	-0.0270988959819078	0.038895208388567	-0.0111699197441339	-0.126973062753677	-0.0539530515670776	9.58506716415286e-05	0.036032322794199	0.0164604466408491	0.0493933446705341	0.0751673877239227	0.0450184904038906	-0.085271805524826	-0.00989755615592003	-0.0571774542331696	-0.00456805108115077	0.00967248994857073	0.000318235659506172	-0.0012301558163017	0.065435379743576	-0.0877985209226608	-0.0754173845052719	0.12038642168045	0.00626269215717912	0.0590851865708828	0.0518385246396065	0.0157136786729097	0.0522705279290676	0.00984515249729156	-0.162864819169044	0.0725196823477745	0.0534724369645119	-0.0843445956707001	0.00972347427159548	0.0148687576875091	-0.0299289617687464	-0.199571281671524	0.0500174537301064	0.0398483090102673	-0.176803812384605	-0.018605200573802	-0.0373535268008709	-0.0331366620957851	-0.0423580184578896	0.0408863052725792	0.0139110451564193	0.048148263245821	-0.0809518322348595	-0.0139740575104952	0.105835542082787	-0.000709964602719992	0.115654341876507	0.13789065182209	-0.100534729659557	-0.0617236495018005	0.0869865566492081	0.0518747679889202	0.0939369350671768	-0.0533352307975292	-0.0261848717927933	0.0396483913064003	0.00221518310718238	-0.04972118511796	0.0651954710483551	-0.0236169490963221	0.0113858431577682	-0.0153897227719426	0.13692831993103	-0.123161338269711
InferredCov14	0.069696381688118	-0.00780839752405882	0.0207241903990507	0.0382382273674011	0.0528961047530174	-0.0971323251724243	-0.0452317111194134	0.0179286226630211	-0.00119219871703535	-0.06562589854002	-0.084110789000988	-0.00824817270040512	0.048161443322897	-0.0461467429995537	-0.148473739624023	0.0117877777665854	0.0207175463438034	0.0121914558112621	0.0266876723617315	-0.0191950183361769	-0.134845405817032	0.0578090250492096	0.0260231047868729	0.0572464391589165	-0.00245504314079881	-0.0273435898125172	-0.0362852811813354	0.0607683286070824	0.090285524725914	-0.0275832824409008	0.069302536547184	0.0312345679849386	-0.0104518784210086	0.0106679331511259	0.0353775061666965	-0.00756580429151654	0.0708509162068367	-0.0147093897685409	0.0225695930421352	-0.07315494120121	0.0373966284096241	-0.069121778011322	0.0356139279901981	0.0639320760965347	-0.0559644959867001	-0.0558446161448956	-0.0811191722750664	0.0882546007633209	0.0759359076619148	0.0724064335227013	0.0546752028167248	0.0136196976527572	-0.121881775557995	-0.0876170620322227	0.0462690927088261	-0.146115437150002	0.0165101327002048	-0.00705919601023197	-0.0321690700948238	0.10515645891428	-0.0435441993176937	0.113424360752106	-0.137509971857071	-0.0482719019055367	-0.0444862432777882	0.0982929244637489	-0.0173670668154955	-0.0111093102023005	-0.0249414425343275	0.0102730756625533	-0.0865236520767212	0.0730997547507286	0.0192693453282118	-0.00366010167635977	-0.0380068272352219	-0.0189382508397102	-0.0333897769451141	0.0772410333156586	-0.057636670768261	0.131729334592819	0.0138568039983511	0.049734853208065	0.0987081229686737	0.084106370806694	-0.0552606210112572	-0.0620466060936451	-0.0292112417519093	-0.134946689009666	0.0531329363584518	-0.0848309695720673	0.0864507034420967	-0.0512620881199837	0.0321630276739597	0.00114882492925972	0.00561838410794735	0.0320609137415886	-0.0104186860844493	-0.0429943315684795	0.00716053508222103	0.0968108996748924	-0.0770849362015724	-0.00285620777867734	-0.214254438877106	-0.145094871520996	0.112132966518402	0.0915323421359062	-0.122044771909714	-0.0385846942663193	-0.00605729361996055	0.0257363617420197	0.0274549890309572	0.0534715503454208	-0.0336867794394493	0.0581315495073795	-0.0551306903362274	0.0778422579169273	0.0614511147141457	-0.0189249459654093	-0.0149596938863397	0.0489026978611946	-0.00894279032945633	-0.073655016720295	0.0513980835676193	0.00102889665868133	-0.0676407665014267	-0.0326319448649883	0.152698203921318	0.110735028982162	0.014581136405468	-0.0295856390148401	0.0385943427681923	-0.0584601014852524	-0.00873487163335085	0.0136821009218693	0.0756713002920151	-0.00753547763451934
InferredCov15	-0.00792853720486164	-0.014267360791564	0.057826079428196	0.0177318919450045	0.0170229747891426	0.0512055568397045	-0.0535743944346905	0.0566125735640526	-0.0348333083093166	0.0514527373015881	-0.0507737621665001	0.00385444704443216	0.0866045728325844	0.0812980979681015	0.0201310329139233	0.183278277516365	0.0270926170051098	0.00944113917648792	-0.0301336050033569	-0.0415414199233055	0.00111671560443938	0.0861815437674522	0.0807385891675949	0.00459302356466651	0.0329552441835403	-0.0251353625208139	0.0349100828170776	-0.00784994009882212	-0.0434932932257652	-0.0127768814563751	0.0664128810167313	0.0134461196139455	-0.0377920269966125	0.15263520181179	0.122874855995178	-0.0886138677597046	-0.0381963849067688	-0.0323015004396439	-0.158850565552711	0.100037172436714	0.0999085456132889	0.0434862114489079	0.0806078016757965	0.0526297762989998	0.0241691283881664	-0.0535459779202938	-0.0398211851716042	-0.0723379701375961	0.0271161794662476	-0.110147997736931	-0.0266661439090967	0.0132975243031979	0.0195236373692751	0.0392339192330837	0.080061137676239	0.0267712324857712	0.00699947355315089	0.0699345469474792	-0.04047591984272	0.051547683775425	0.00459972955286503	-0.0377744361758232	-0.0396199300885201	0.0614750385284424	0.040470864623785	0.0539599731564522	0.0149878021329641	0.0385193862020969	0.0273411814123392	0.0103271640837193	0.0100761549547315	-0.0398480221629143	0.120776608586311	0.105467952787876	0.0802077203989029	0.113917700946331	0.0696762874722481	0.0363179929554462	-0.0724388360977173	-0.0464056432247162	-0.0215809047222137	-0.162210077047348	0.00776357296854258	-0.046493899077177	-0.0356295630335808	-0.0392529889941216	0.0192776843905449	-0.04375134781003	0.0730794370174408	-0.0699094161391258	0.013697475194931	-0.109838142991066	-0.0545388981699944	0.0152283776551485	0.0348560586571693	-0.0732041001319885	-0.106602653861046	-0.0228266399353743	-0.0502898208796978	-0.00195486750453711	-0.00486793974414468	0.0199429411441088	0.0164776276797056	0.00330539792776108	0.0399257577955723	0.00657755136489868	-0.0343919582664967	-0.0563607513904572	-0.0277730971574783	0.0139157883822918	-0.0444723255932331	-0.203852131962776	-0.0646877810359001	-0.0151944691315293	0.0209324322640896	-0.100379899144173	-0.0314168930053711	0.0264644101262093	-0.0945113077759743	-0.0530030950903893	-0.00404243543744087	-0.260259926319122	0.0064511876553297	0.0282633379101753	0.0399935990571976	-0.0226776450872421	-0.0583707615733147	0.0552179701626301	-0.0891892313957214	0.0257198065519333	0.0456835888326168	0.0291537530720234	0.0155690144747496	-0.0127962687984109	0.00607777200639248	-0.0692902877926826
sex	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1
platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
