path_id	pos
GOMF_GO:0044325	372
GOBP_GO:0042391	373
GOBP_GO:0001508	374
GOCC_GO:0014704	375
GOCC_GO:0044291	376
GOCC_GO:0042383	377
GOCC_GO:0030315	378
GOMF_GO:0017081	379
GOMF_GO:0016248	380
GOMF_GO:0008200	381
GOMF_GO:0005246	382
GOMF_GO:0015459	383
GOMF_GO:0016247	384
GOMF_GO:0099106	385
KEGG_05412	386
KEGG_05410	387
KEGG_05414	388
GOCC_GO:0034704	389
GOCC_GO:0005891	390
KEGG_04260	391
Reactome_R-HSA-5576892	392
GOMF_GO:0005245	393
Reactome_R-HSA-5576893	394
GOCC_GO:0033017	395
GOCC_GO:0016528	396
GOCC_GO:0016529	397
Reactome_R-HSA-936837	398
GOBP_GO:1903779	399
Reactome_R-HSA-5578775	400
Reactome_R-HSA-418346	401
Reactome_R-HSA-139853	402
Reactome_R-HSA-418360	403
GOMF_GO:0005217	404
GOMF_GO:0015278	405
GOMF_GO:0099604	406
GOMF_GO:0072509	407
GOMF_GO:0015085	408
GOMF_GO:0005262	409
Reactome_R-HSA-3295583	410
Reactome_R-HSA-2672351	411
Reactome_R-HSA-983712	412
GOBP_GO:0045815	413
Reactome_R-HSA-5250913	414
Reactome_R-HSA-5250924	415
Reactome_R-HSA-73777	416
Reactome_R-HSA-427413	417
Reactome_R-HSA-5250941	418
Reactome_R-HSA-212165	419
Reactome_R-HSA-73864	420
Reactome_R-HSA-73854	421
Reactome_R-HSA-2559586	422
Reactome_R-HSA-1221632	423
Reactome_R-HSA-171306	424
Reactome_R-HSA-606279	425
Reactome_R-HSA-774815	426
Reactome_R-HSA-73886	427
Reactome_R-HSA-157579	428
Reactome_R-HSA-5617472	429
Reactome_R-HSA-5619507	430
Reactome_R-HSA-68875	431
Reactome_R-HSA-211000	432
Reactome_R-HSA-5578749	433
Reactome_R-HSA-912446	434
Reactome_R-HSA-1474165	435
Reactome_R-HSA-1500620	436
Reactome_R-HSA-977225	437
Reactome_R-HSA-201722	438
Reactome_R-HSA-8936459	439
Reactome_R-HSA-5625740	440
Reactome_R-HSA-427389	441
Reactome_R-HSA-2299718	442
Reactome_R-HSA-212300	443
Reactome_R-HSA-427359	444
Reactome_R-HSA-5625886	445
Reactome_R-HSA-5334118	446
